Kp,Km,f,Volume,Surface Area,Projection_1,Projection_2,Projection_3,AvgR,p,K
5.7998,6.7700,0.4479,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,6.3237
17.1014,2.8095,0.4564,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,7.1227
6.3133,10.2991,0.4591,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,8.3067
8.5207,14.1572,0.9401,0.0335,0.7890,0.2513,0.0314,0.2513,0.2000,8.0000,8.8132
16.6336,15.7454,0.2858,0.0754,0.8902,0.1885,0.2827,0.1885,0.2621,0.6667,15.9958
11.6754,12.9042,0.2946,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,12.5339
19.9859,9.0130,0.2004,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,10.6757
2.9248,7.5219,0.5951,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,4.5214
19.1050,6.0178,0.6240,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,12.6874
3.9401,5.4156,0.8377,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,4.1607
4.5936,19.9923,0.8796,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,6.0124
17.8098,11.4998,0.7924,0.2262,1.9314,0.5655,0.2827,0.5655,0.3780,2.0000,16.3202
13.8971,11.3068,0.7058,0.0084,0.2146,0.0628,0.0314,0.0628,0.1260,2.0000,13.0953
9.0081,19.2005,0.1312,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,17.6130
19.0719,13.4850,0.5150,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,16.1821
17.7111,3.5781,0.6296,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,10.3145
15.2975,8.3197,0.9214,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,14.6202
3.1945,12.8928,0.7945,2.0358,8.0118,1.6965,2.5447,1.6965,0.7862,0.6667,4.7599
19.2422,14.2269,0.1884,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,15.0896
18.9727,0.0359,0.7055,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,0.2914
5.4430,15.1143,0.8629,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,6.5081
1.0194,10.0557,0.2189,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,7.2491
9.9741,17.3185,0.7640,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,11.5075
18.5609,1.1527,0.0237,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,1.2457
13.1778,13.5770,0.4146,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,13.4105
4.6106,1.5259,0.2914,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,2.1692
0.8186,4.4270,0.4706,0.8378,4.4531,1.2566,0.7854,1.2566,0.5848,1.6000,2.4365
17.9580,7.5001,0.7966,0.3393,2.7731,0.8482,0.2827,0.8482,0.4327,3.0000,15.1649
5.6685,10.8675,0.4891,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,8.0879
12.8099,2.0201,0.0418,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,2.2263
19.7071,11.7484,0.3741,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,14.3799
3.2017,16.2045,0.6832,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,6.4924
18.4178,13.3894,0.2475,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,14.5298
4.9864,14.4996,0.3800,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,10.0421
17.9116,5.2640,0.5517,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,10.4081
14.8446,16.5686,0.3043,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,16.0310
19.3955,8.8591,0.7100,0.4021,2.7064,0.7540,0.5027,0.7540,0.4579,1.5000,15.5777
4.6841,3.5505,0.8431,0.2094,2.0044,0.3142,0.7854,0.3142,0.3684,0.4000,4.4910
4.7057,12.7028,0.2484,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,10.3409
15.8776,4.8685,0.8697,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,13.5874
7.1601,9.4692,0.5244,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,8.2095
5.8694,12.1380,0.8805,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,6.4825
14.5737,3.7792,0.0584,0.0209,0.4992,0.1571,0.0314,0.1571,0.1710,5.0000,4.1487
14.9253,18.1651,0.0529,0.9048,4.5239,1.1310,1.1310,1.1310,0.6000,1.0000,17.9833
11.2983,6.3101,0.1867,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,7.0776
8.4864,18.9094,0.7473,0.4189,6.5210,0.3142,3.1416,0.3142,0.4642,0.1000,10.6019
12.2504,18.0563,0.7772,0.0838,1.0442,0.3142,0.1257,0.3142,0.2714,2.5000,13.4315
14.9348,7.2364,0.7224,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,12.3430
15.7687,5.0773,0.8764,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,13.6985
1.7479,0.2224,0.2493,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,0.3716
17.9342,5.4269,0.9856,0.1508,2.4353,0.1885,1.1310,0.1885,0.3302,0.1667,17.6608
5.8900,10.3990,0.1327,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,9.7146
15.6985,0.3827,0.3868,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,1.2732
15.4408,0.0130,0.3732,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,0.0471
1.0708,6.1913,0.5980,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,2.7472
15.9612,3.2795,0.1562,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,4.2283
5.4193,8.5969,0.8811,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,5.7549
15.2323,18.9865,0.5563,0.4105,3.5972,0.4398,1.5394,0.4398,0.4610,0.2857,16.8328
13.1821,13.5119,0.6266,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,13.3046
14.9238,4.8441,0.1180,0.8210,4.5008,0.8796,1.5394,0.8796,0.5809,0.5714,5.5936
0.4588,19.1486,0.0817,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,16.9680
11.9314,11.8719,0.1946,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,11.8835
8.3898,14.1570,0.4014,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,11.6298
16.1984,10.2588,0.3926,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,12.3488
12.2798,12.0422,0.3504,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,12.1251
18.3267,4.8773,0.7718,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,13.5168
5.7575,6.9695,0.8480,1.5080,6.6292,1.8850,1.1310,1.8850,0.7114,1.6667,5.9325
4.9144,7.9590,0.8695,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,5.2669
11.7740,14.2124,0.6819,0.8378,6.9101,0.6283,3.1416,0.6283,0.5848,0.2000,12.5174
9.6110,5.8671,0.0753,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,6.1044
8.5445,12.2074,0.3390,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,10.8778
19.2283,12.5275,0.2628,2.4127,8.7205,2.2619,2.0106,2.2619,0.8320,1.1250,14.0840
7.7377,5.8153,0.1645,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,6.1051
16.4611,0.6060,0.1777,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,1.2169
4.6398,19.7161,0.4990,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,10.9754
18.2813,18.5711,0.5688,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,18.4059
10.6890,4.4223,0.6068,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,7.6542
19.3741,14.8783,0.7300,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,18.0739
3.1077,16.9601,0.2593,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,12.0389
13.0547,1.9402,0.4469,0.4189,2.7323,0.6283,0.7854,0.6283,0.4642,0.8000,4.3689
12.0598,18.6250,0.6578,0.6032,3.5608,0.7540,1.1310,0.7540,0.5241,0.6667,14.1239
12.0203,2.9340,0.6916,0.1885,1.6573,0.4712,0.2827,0.4712,0.3557,1.6667,7.7448
12.2703,7.3795,0.9419,0.2262,1.9314,0.5655,0.2827,0.5655,0.3780,2.0000,11.9289
7.8106,16.7506,0.3061,2.0358,8.0118,1.6965,2.5447,1.6965,0.7862,0.6667,13.6235
7.7300,18.9398,0.7890,0.0335,0.7890,0.2513,0.0314,0.2513,0.2000,8.0000,9.6742
11.4013,19.7848,0.4283,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,15.8535
12.3823,15.7526,0.9132,2.0944,8.6803,1.5708,3.1416,1.5708,0.7937,0.5000,12.6553
1.7735,16.3490,0.7584,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,4.4400
19.7118,12.5341,0.1603,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,13.5281
13.8191,1.5975,0.6561,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,6.3657
2.5326,19.2817,0.4967,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,8.8696
8.4065,7.3660,0.4129,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,7.7841
14.0118,0.0387,0.6165,0.1508,2.4353,0.1885,1.1310,0.1885,0.3302,0.1667,0.4289
7.2775,15.0447,0.4511,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,11.1758
15.5576,10.8703,0.6512,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,13.7846
18.4400,1.3858,0.3541,0.6032,3.5608,0.7540,1.1310,0.7540,0.5241,0.6667,3.0902
13.4653,16.7195,0.7556,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,14.2196
1.1845,8.0377,0.0625,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,7.4541
12.6306,1.6151,0.7635,4.1888,12.5664,3.1416,3.1416,3.1416,1.0000,1.0000,7.0851
4.1266,15.9140,0.5742,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,8.3420
1.2280,7.4370,0.6386,0.0042,0.1257,0.0314,0.0314,0.0314,0.1000,1.0000,3.0287
4.8794,19.5278,0.9678,0.3393,5.3110,0.2827,2.5447,0.2827,0.4327,0.1111,5.1737
13.6791,17.3510,0.6438,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,14.9260
2.0914,5.2525,0.5422,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,3.3488
0.5087,1.0877,0.0363,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,1.0622
6.5193,13.7896,0.5545,4.1888,12.5664,3.1416,3.1416,3.1416,1.0000,1.0000,9.4157
17.3160,10.5771,0.5295,4.1888,12.5664,3.1416,3.1416,3.1416,1.0000,1.0000,13.8212
0.0871,17.6578,0.2173,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,12.2119
13.8849,17.0546,0.0498,0.0419,0.9830,0.3142,0.0314,0.3142,0.2154,10.0000,16.8865
17.8436,8.9995,0.7168,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,14.8161
19.4701,11.3036,0.0680,0.3393,2.7731,0.8482,0.2827,0.8482,0.4327,3.0000,11.7611
9.1269,3.3217,0.4300,0.2262,1.9314,0.5655,0.2827,0.5655,0.3780,2.0000,5.2174
11.3845,7.8287,0.1481,0.7330,4.0062,1.0996,0.7854,1.0996,0.5593,1.4000,8.2955
18.4692,8.1166,0.5364,0.0838,1.0442,0.3142,0.1257,0.3142,0.2714,2.5000,12.8005
16.1555,7.2281,0.4546,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,10.6082
17.1134,0.6164,0.5950,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,2.7527
6.5095,15.3803,0.2907,0.0168,0.4033,0.1257,0.0314,0.1257,0.1587,4.0000,12.3628
12.3203,18.7928,0.5460,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,15.0597
18.1771,19.0287,0.0426,2.9322,10.1457,2.1991,3.1416,2.1991,0.8879,0.7000,18.9919
17.3472,11.9976,0.7932,0.0377,0.6850,0.0942,0.2827,0.0942,0.2080,0.3333,16.1208
17.8339,6.2242,0.6979,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,13.0467
8.2906,18.8183,0.9723,0.5236,3.1416,0.7854,0.7854,0.7854,0.5000,1.0000,8.5287
6.9346,13.1358,0.0768,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,12.5728
3.7907,15.9830,0.1111,0.6032,3.8038,1.1310,0.5027,1.1310,0.5241,2.2500,14.2097
12.6562,6.3460,0.7990,1.0179,6.1648,0.8482,2.5447,0.8482,0.6240,0.3333,11.1003
10.1504,12.0322,0.3921,0.0251,0.5955,0.1885,0.0314,0.1885,0.1817,6.0000,11.2697
11.4325,2.5060,0.7808,0.3016,2.4902,0.7540,0.2827,0.7540,0.4160,2.6667,8.1858
8.2375,9.3954,0.9467,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,8.2968
10.9197,17.3916,0.2168,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,15.8302
10.3285,0.7017,0.2846,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,1.3761
9.2289,5.4260,0.2608,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,6.2724
16.9380,13.7382,0.9282,1.0263,5.0254,1.0996,1.5394,1.0996,0.6257,0.7143,16.6917
16.7085,6.7011,0.5212,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,10.9173
9.3525,17.5626,0.8085,0.1508,1.3892,0.3770,0.2827,0.3770,0.3302,1.3333,10.7196
7.5034,1.3773,0.3281,1.6420,6.7516,1.7593,1.5394,1.7593,0.7319,1.1429,2.3860
18.7569,8.0265,0.0032,0.5362,4.5776,0.5027,2.0106,0.5027,0.5040,0.2500,8.0513
13.0197,2.8607,0.4325,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,5.6829
7.6435,15.8788,0.2573,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,13.4473
17.7397,8.7430,0.6987,0.2011,1.6854,0.3770,0.5027,0.3770,0.3634,0.7500,14.4443
0.6148,6.6517,0.3044,0.2262,1.9314,0.5655,0.2827,0.5655,0.3780,2.0000,4.2961
7.1430,5.1615,0.9573,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,7.0482
4.6981,3.4045,0.5006,0.8042,5.0312,0.7540,2.0106,0.7540,0.5769,0.3750,4.0149
9.2817,6.2683,0.2245,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,6.8705
19.5258,7.8202,0.0168,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,7.9522
14.0685,5.8610,0.5384,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,9.5015
16.2489,16.7184,0.6270,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,16.4230
16.1411,16.3582,0.4862,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,16.2524
5.7798,15.6685,0.8514,0.0377,0.8859,0.2827,0.0314,0.2827,0.2080,9.0000,6.9485
3.2475,15.4685,0.8927,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,4.2016
7.4090,6.4854,0.1712,0.0084,0.2146,0.0628,0.0314,0.0628,0.1260,2.0000,6.6376
3.2765,11.2703,0.6832,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,5.2541
17.7363,10.7304,0.1708,0.5362,3.4335,1.0053,0.5027,1.0053,0.5040,2.0000,11.7474
2.2037,5.8113,0.5199,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,3.7283
12.3861,6.4714,0.5194,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,9.1511
7.2656,8.1184,0.3455,0.1005,1.2325,0.3770,0.1257,0.3770,0.2884,3.0000,7.8168
0.7626,7.1378,0.9128,0.0335,0.7890,0.2513,0.0314,0.2513,0.2000,8.0000,1.1397
1.5842,0.0754,0.0114,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,0.0793
5.5261,17.3745,0.2027,0.1508,1.8046,0.5655,0.1257,0.5655,0.3302,4.5000,14.3840
18.7416,10.4001,0.1534,0.8378,6.9101,0.6283,3.1416,0.6283,0.5848,0.2000,11.4722
12.1508,9.9100,0.5951,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,11.2047
7.2673,8.3405,0.5050,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,7.7867
13.7021,14.2346,0.8963,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,13.7567
1.0676,9.4052,0.9560,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,1.3277
18.2838,9.4310,0.5548,0.0754,0.8902,0.1885,0.2827,0.1885,0.2621,0.6667,13.7486
11.8162,13.4203,0.1597,2.0944,8.6803,1.5708,3.1416,1.5708,0.7937,0.5000,13.1552
5.3671,9.4899,0.7168,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,6.4080
14.5885,11.0028,0.4253,0.5236,3.1416,0.7854,0.7854,0.7854,0.5000,1.0000,12.4382
16.2805,13.6798,0.4814,0.9048,4.5239,1.1310,1.1310,1.1310,0.6000,1.0000,14.8919
12.5700,6.4706,0.3583,0.6032,3.5608,0.7540,1.1310,0.7540,0.5241,0.6667,8.2936
7.9420,14.6119,0.3854,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,11.7615
18.7837,8.9137,0.5148,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,13.2278
2.0926,12.4414,0.3785,3.3510,10.9291,2.5133,3.1416,2.5133,0.9283,0.8000,7.7025
12.0122,15.2759,0.1703,1.3572,6.7271,1.1310,2.5447,1.1310,0.6868,0.4444,14.6845
10.4944,12.2058,0.4697,0.5362,4.5776,0.5027,2.0106,0.5027,0.5040,0.2500,11.3809
8.5311,9.9405,0.8307,1.2566,7.4202,0.9425,3.1416,0.9425,0.6694,0.3000,8.7601
10.3229,8.1692,0.2251,0.1676,1.9968,0.6283,0.1257,0.6283,0.3420,5.0000,8.6239
17.2600,15.1759,0.3238,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,15.8306
10.0573,5.5841,0.5134,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,7.6613
10.0716,6.7765,0.4347,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,8.0916
19.9646,19.3095,0.5189,0.0503,0.6766,0.1885,0.1257,0.1885,0.2289,1.5000,19.6476
9.2768,3.1916,0.8483,1.6755,8.0175,1.2566,3.1416,1.2566,0.7368,0.4000,7.9409
1.8122,0.3540,0.9217,0.1340,1.3889,0.2513,0.5027,0.2513,0.3175,0.5000,1.5775
7.1171,17.0271,0.9370,0.4691,3.0673,0.8796,0.5027,0.8796,0.4820,1.7500,7.6240
2.4246,14.4654,0.0064,1.8473,7.3588,1.9792,1.5394,1.9792,0.7612,1.2857,14.3591
1.7894,17.0341,0.7449,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,4.7392
4.6263,14.3381,0.6676,2.1447,8.0425,2.0106,2.0106,2.0106,0.8000,1.0000,7.3281
5.8168,2.5231,0.7002,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,4.6252
3.9474,6.0354,0.6211,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,4.6791
7.8782,1.5408,0.0948,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,1.8560
11.4495,2.5047,0.2566,1.6085,6.7417,1.5080,2.0106,1.5080,0.7268,0.7500,3.7309
13.8342,17.0344,0.7522,1.2064,5.5569,1.5080,1.1310,1.5080,0.6604,1.3333,14.5892
16.4693,6.5173,0.0769,0.3142,2.3484,0.4712,0.7854,0.4712,0.4217,0.6000,7.0426
8.9034,19.7916,0.5642,0.2053,3.2683,0.2199,1.5394,0.2199,0.3659,0.1429,12.9521
12.5450,5.5016,0.7874,1.6420,6.7516,1.7593,1.5394,1.7593,0.7319,1.1429,10.5867
16.8750,0.9672,0.8565,0.0126,0.3081,0.0942,0.0314,0.0942,0.1442,3.0000,9.6166
7.9395,15.4276,0.5939,2.6808,9.4119,2.5133,2.0106,2.5133,0.8618,1.2500,10.6670
14.5317,16.8047,0.8446,3.0536,10.1788,2.5447,2.5447,2.5447,0.9000,1.0000,14.8714
6.9909,6.0289,0.4642,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,6.4631
19.3697,8.8705,0.3241,0.1173,1.4223,0.4398,0.1257,0.4398,0.3037,3.5000,11.6052
10.3356,9.6650,0.0143,0.0838,1.0442,0.3142,0.1257,0.3142,0.2714,2.5000,9.6744
14.8405,16.0091,0.4828,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,15.4376
11.6024,11.5114,0.7288,0.8210,4.5008,0.8796,1.5394,0.8796,0.5809,0.5714,11.5777
2.4639,0.6901,0.0075,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,0.6976
6.2126,0.4397,0.8090,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,2.9873
9.3034,18.2025,0.6192,0.0168,0.3472,0.0628,0.1257,0.0628,0.1587,0.5000,12.3141
13.9420,9.4257,0.9065,0.0335,0.5027,0.1257,0.1257,0.1257,0.2000,1.0000,13.4596
5.3529,6.5298,0.3197,2.7143,9.4338,2.2619,2.5447,2.2619,0.8653,0.8889,6.1375
0.6297,18.0255,0.1142,0.3016,2.7399,0.3770,1.1310,0.3770,0.4160,0.3333,14.9417
16.1006,5.1742,0.2329,0.6786,5.6817,0.5655,2.5447,0.5655,0.5451,0.2222,6.9744
9.9605,2.2473,0.5770,1.0263,5.0254,1.0996,1.5394,1.0996,0.6257,0.7143,5.2653
5.5275,18.8127,0.6846,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,8.9870
8.0499,15.9817,0.9490,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,8.3870
19.7628,14.1351,0.8736,0.2639,2.2094,0.6597,0.2827,0.6597,0.3979,2.3333,18.9721
7.0507,7.8303,0.9790,2.0525,7.9763,2.1991,1.5394,2.1991,0.7884,1.4286,7.0666
15.1187,9.5813,0.6425,1.0263,5.0254,1.0996,1.5394,1.0996,0.6257,0.7143,12.9111
18.9281,10.6105,0.9112,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,18.0180
3.3695,5.1556,0.3528,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,4.4739
8.7389,12.1847,0.1068,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,11.7830
12.8604,18.7338,0.1800,0.0670,1.1444,0.1257,0.5027,0.1257,0.2520,0.2500,17.5693
1.4900,12.1338,0.9660,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,1.7451
4.9191,17.7608,0.4226,0.0670,0.8584,0.2513,0.1257,0.2513,0.2520,2.0000,11.4217
17.3609,15.7983,0.0482,1.2315,5.5803,1.3195,1.5394,1.3195,0.6649,0.8571,15.8713
11.1323,9.7213,0.0926,0.1131,1.1310,0.2827,0.2827,0.2827,0.3000,1.0000,9.8465
16.3529,4.6868,0.2787,0.3016,2.4902,0.7540,0.2827,0.7540,0.4160,2.6667,6.8027
1.1645,9.3711,0.5223,0.4524,3.1249,0.5655,1.1310,0.5655,0.4762,0.5000,4.3255
7.2432,10.4217,0.3058,0.5362,4.5776,0.5027,2.0106,0.5027,0.5040,0.2500,9.3698
7.0657,4.9642,0.5258,0.3770,3.0574,0.9425,0.2827,0.9425,0.4481,3.3333,6.0020
2.1302,0.6764,0.9805,3.3929,10.9406,2.8274,2.5447,2.8274,0.9322,1.1111,2.0823
2.9462,11.7999,0.0461,1.8766,7.3814,1.7593,2.0106,1.7593,0.7652,0.8750,11.2640
6.8874,10.4329,0.9534,1.3572,6.0893,1.6965,1.1310,1.6965,0.6868,1.5000,7.0345
14.9380,17.3146,0.7869,2.5133,9.3934,1.8850,3.1416,1.8850,0.8434,0.6000,15.4260
12.8536,9.1568,0.3472,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,10.3367
0.5744,1.8718,0.2784,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,1.4379
18.7061,6.0740,0.7575,0.2681,4.2268,0.2513,2.0106,0.2513,0.4000,0.1250,14.6993
2.5964,10.5162,0.1794,0.9425,4.9065,1.4137,0.7854,1.4137,0.6082,1.8000,8.7144
18.2150,16.7086,0.4528,3.7699,11.7375,2.8274,3.1416,2.8274,0.9655,0.9000,17.3796
4.9153,4.6807,0.8971,0.6158,4.0185,0.6597,1.5394,0.6597,0.5278,0.4286,4.8908
17.6177,13.3255,0.0220,0.1340,1.6131,0.5027,0.1257,0.5027,0.3175,4.0000,13.4112
16.0262,13.4754,0.6009,2.0944,8.6803,1.5708,3.1416,1.5708,0.7937,0.5000,14.9708
9.5514,5.4575,0.9601,0.1047,1.7275,0.1571,0.7854,0.1571,0.2924,0.2000,9.3547
10.8724,13.5093,0.0845,1.3404,6.1300,1.2566,2.0106,1.2566,0.6840,0.6250,13.2722
0.0738,12.3820,0.8280,1.5080,6.6292,1.8850,1.1310,1.8850,0.7114,1.6667,1.5546
18.0058,4.2877,0.1241,0.9048,4.5239,1.1310,1.1310,1.1310,0.6000,1.0000,5.1675
16.6316,0.0121,0.0284,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,0.0132
8.4063,10.3068,0.0347,0.0293,0.6922,0.2199,0.0314,0.2199,0.1913,7.0000,10.2366
15.5457,14.7860,0.3542,1.0472,5.3649,1.5708,0.7854,1.5708,0.6300,2.0000,15.0521
13.6526,16.3384,0.6825,0.6283,3.5679,0.9425,0.7854,0.9425,0.5313,1.2000,14.4728
16.3059,19.0532,0.3430,0.7540,4.0306,0.9425,1.1310,0.9425,0.5646,0.8333,18.0801
1.7012,15.3833,0.7339,0.3351,2.3530,0.6283,0.5027,0.6283,0.4309,1.2500,4.4762
3.1908,5.5185,0.5872,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,4.0649
8.7056,9.2245,0.4717,0.6702,4.1770,1.2566,0.5027,1.2566,0.5429,2.5000,8.9773
7.8925,8.4617,0.0019,1.6965,7.3476,1.4137,2.5447,1.4137,0.7399,0.5556,8.4606
11.1893,18.3850,0.4285,2.3750,8.7097,1.9792,2.5447,1.9792,0.8277,0.7778,15.0521
